id_venda,data_venda,id_produto,id_cliente,canal_venda,quantidade,preco_unitario,custo_unitario,regiao,receita_liquida,custo_total,margem_bruta_total,mes_nome,ano_mes,id_prod_ref,nome_produto,categoria_produto,marca_produto,faixa_etaria,genero_cliente,estado_cliente,meta_receita,meta_margem
713,2024-12-11,15,10,Marketplace,2,2780.65,4099.01,Nordeste,5561.3,8198.02,-2636.7200000000003,Dec,2024-12-01,15,Produto_15,Notebook,DataX,18-25,F,SP,,
714,2024-02-15,14,21,Marketplace,4,5700.3,1481.84,Sul,22801.2,5927.36,16873.84,Feb,2024-02-01,14,Produto_14,Acessório,SmartHub,46-60,F,MG,,
715,2024-02-03,7,5,Site,1,7950.89,577.06,Norte,7950.89,577.06,7373.83,Feb,2024-02-01,7,Produto_7,Acessório,DataX,36-45,F,MG,,
716,2024-03-18,20,2,Marketplace,1,2585.57,4638.53,Centro-Oeste,2585.57,4638.53,-2052.9599999999996,Mar,2024-03-01,20,Produto_20,Notebook,SmartHub,26-35,M,MG,541782.03,12.319602036265396
717,2024-08-05,2,22,Site,5,5424.74,3810.64,Norte,27123.699999999997,19053.2,8070.499999999996,Aug,2024-08-01,2,Produto_2,Smartphone,NovaTech,26-35,M,RS,,
718,2024-10-27,7,48,Site,4,6770.09,5931.86,Norte,27080.36,23727.44,3352.920000000002,Oct,2024-10-01,7,Produto_7,Acessório,DataX,26-35,M,PR,,
719,2024-03-13,6,2,Site,3,7334.88,2118.3,Centro-Oeste,22004.64,6354.900000000001,15649.739999999998,Mar,2024-03-01,6,Produto_6,Smartphone,DataX,26-35,M,MG,541782.03,12.319602036265396
720,2024-10-08,17,10,Marketplace,3,5771.67,445.63,Centro-Oeste,17315.010000000002,1336.8899999999999,15978.120000000003,Oct,2024-10-01,17,Produto_17,Notebook,NovaTech,18-25,F,SP,,
721,2024-09-05,2,34,Marketplace,4,2340.5,4427.35,Centro-Oeste,9362.0,17709.4,-8347.400000000001,Sep,2024-09-01,2,Produto_2,Smartphone,NovaTech,46-60,M,RJ,,
722,2024-02-16,3,16,Marketplace,3,2677.63,3168.66,Sul,8032.89,9505.98,-1473.0899999999992,Feb,2024-02-01,3,Produto_3,Acessório,TechOne,18-25,F,SP,,
723,2024-04-30,5,48,Marketplace,1,263.99,1342.17,Sudeste,263.99,1342.17,-1078.18,Apr,2024-04-01,5,Produto_5,Smartphone,NovaTech,26-35,M,PR,,
724,2024-08-01,5,39,App,3,6111.0,4707.84,Sudeste,18333.0,14123.52,4209.48,Aug,2024-08-01,5,Produto_5,Smartphone,NovaTech,26-35,M,MG,,
725,2024-08-26,1,22,Marketplace,3,437.64,1286.23,Centro-Oeste,1312.92,3858.69,-2545.77,Aug,2024-08-01,1,Produto_1,Acessório,NovaTech,26-35,M,RS,,
726,2024-02-25,8,12,App,4,6930.75,1623.12,Norte,27723.0,6492.48,21230.52,Feb,2024-02-01,8,Produto_8,Notebook,TechOne,18-25,M,PR,,
727,2024-12-15,12,24,Site,4,1037.42,627.77,Nordeste,4149.68,2511.08,1638.6000000000004,Dec,2024-12-01,12,Produto_12,Acessório,SmartHub,26-35,M,MG,,
728,2024-04-16,4,47,Site,3,1457.82,2444.64,Centro-Oeste,4373.46,7333.92,-2960.46,Apr,2024-04-01,4,Produto_4,Acessório,TechOne,26-35,F,MG,,
729,2024-11-14,13,40,Marketplace,2,3864.56,2560.06,Norte,7729.12,5120.12,2609.0,Nov,2024-11-01,13,Produto_13,Smartphone,SmartHub,18-25,M,SP,390819.29,42.07243455152892
730,2024-02-17,15,38,Marketplace,4,5929.26,3126.21,Norte,23717.04,12504.84,11212.2,Feb,2024-02-01,15,Produto_15,Notebook,DataX,36-45,M,PR,,
731,2024-03-01,11,10,Site,5,1198.12,4277.07,Sul,5990.599999999999,21385.35,-15394.75,Mar,2024-03-01,11,Produto_11,Acessório,TechOne,18-25,F,SP,541782.03,12.319602036265396
732,2024-12-02,10,35,Site,5,3576.56,5444.12,Sul,17882.8,27220.6,-9337.8,Dec,2024-12-01,10,Produto_10,Acessório,TechOne,18-25,M,PR,,
733,2024-01-26,3,49,Marketplace,1,3914.53,895.39,Sudeste,3914.53,895.39,3019.1400000000003,Jan,2024-01-01,3,Produto_3,Acessório,TechOne,26-35,M,PR,230049.16,71.02088962202687
734,2024-10-18,14,32,Site,3,1777.06,401.74,Sudeste,5331.18,1205.22,4125.96,Oct,2024-10-01,14,Produto_14,Acessório,SmartHub,46-60,F,SP,,
735,2024-09-13,16,7,Marketplace,2,1012.91,189.7,Nordeste,2025.82,379.4,1646.42,Sep,2024-09-01,16,Produto_16,Smartphone,NovaTech,36-45,F,RJ,,
736,2024-01-08,10,21,Marketplace,1,6707.73,930.24,Nordeste,6707.73,930.24,5777.49,Jan,2024-01-01,10,Produto_10,Acessório,TechOne,46-60,F,MG,230049.16,71.02088962202687
737,2024-04-22,10,20,App,3,4069.48,3975.06,Nordeste,12208.44,11925.18,283.2600000000002,Apr,2024-04-01,10,Produto_10,Acessório,TechOne,18-25,F,BA,,
738,2024-12-20,12,26,Site,4,213.61,4386.66,Nordeste,854.44,17546.64,-16692.2,Dec,2024-12-01,12,Produto_12,Acessório,SmartHub,26-35,M,SP,,
739,2024-09-09,9,4,Marketplace,5,6443.55,4736.11,Norte,32217.75,23680.55,8537.2,Sep,2024-09-01,9,Produto_9,Acessório,NovaTech,26-35,F,SP,,
740,2024-06-28,1,46,Marketplace,2,7848.27,1522.75,Norte,15696.54,3045.5,12651.04,Jun,2024-06-01,1,Produto_1,Acessório,NovaTech,26-35,F,BA,242511.4,53.36185845283974
741,2024-07-25,5,22,App,5,4886.82,1890.9,Sudeste,24434.1,9454.5,14979.599999999999,Jul,2024-07-01,5,Produto_5,Smartphone,NovaTech,26-35,M,RS,536793.41,22.771958023851298
742,2024-10-29,20,15,Marketplace,4,4079.3,2940.16,Sul,16317.2,11760.64,4556.560000000001,Oct,2024-10-01,20,Produto_20,Notebook,SmartHub,18-25,F,RJ,,
743,2024-05-06,8,40,Site,3,7039.49,454.04,Sul,21118.47,1362.1200000000001,19756.350000000002,May,2024-05-01,8,Produto_8,Notebook,TechOne,18-25,M,SP,,
744,2024-02-25,11,21,App,4,7624.88,3697.96,Centro-Oeste,30499.52,14791.84,15707.68,Feb,2024-02-01,11,Produto_11,Acessório,TechOne,46-60,F,MG,,
745,2024-08-01,12,15,Marketplace,4,6060.84,5903.71,Norte,24243.36,23614.84,628.5200000000004,Aug,2024-08-01,12,Produto_12,Acessório,SmartHub,18-25,F,RJ,,
746,2024-01-14,1,22,Marketplace,5,3619.08,2215.97,Nordeste,18095.4,11079.849999999999,7015.550000000003,Jan,2024-01-01,1,Produto_1,Acessório,NovaTech,26-35,M,RS,230049.16,71.02088962202687
747,2024-01-28,20,28,Site,2,4778.55,4536.86,Nordeste,9557.1,9073.72,483.380000000001,Jan,2024-01-01,20,Produto_20,Notebook,SmartHub,26-35,F,BA,230049.16,71.02088962202687
748,2024-03-18,11,14,Marketplace,4,5637.39,3040.2,Centro-Oeste,22549.56,12160.8,10388.760000000002,Mar,2024-03-01,11,Produto_11,Acessório,TechOne,36-45,M,RS,541782.03,12.319602036265396
749,2024-08-03,5,27,App,5,1634.76,836.65,Sul,8173.8,4183.25,3990.55,Aug,2024-08-01,5,Produto_5,Smartphone,NovaTech,18-25,M,MG,,
750,2024-12-30,15,41,Site,2,3632.89,3526.85,Nordeste,7265.78,7053.7,212.07999999999993,Dec,2024-12-01,15,Produto_15,Notebook,DataX,46-60,M,PR,,
751,2024-06-02,5,40,Site,3,6655.59,1855.26,Sul,19966.77,5565.78,14400.990000000002,Jun,2024-06-01,5,Produto_5,Smartphone,NovaTech,18-25,M,SP,242511.4,53.36185845283974
752,2024-01-14,12,28,Marketplace,3,5272.33,283.67,Centro-Oeste,15816.99,851.01,14965.98,Jan,2024-01-01,12,Produto_12,Acessório,SmartHub,26-35,F,BA,230049.16,71.02088962202687
753,2024-07-05,5,26,Site,1,3348.51,3838.78,Sul,3348.51,3838.78,-490.27,Jul,2024-07-01,5,Produto_5,Smartphone,NovaTech,26-35,M,SP,536793.41,22.771958023851298
754,2024-11-07,17,49,Site,5,5340.56,5164.88,Sul,26702.800000000003,25824.4,878.4000000000015,Nov,2024-11-01,17,Produto_17,Notebook,NovaTech,26-35,M,PR,390819.29,42.07243455152892
755,2024-01-07,17,2,Site,2,1033.96,2121.04,Sul,2067.92,4242.08,-2174.16,Jan,2024-01-01,17,Produto_17,Notebook,NovaTech,26-35,M,MG,230049.16,71.02088962202687
756,2024-01-03,12,25,Marketplace,4,3271.83,2390.55,Nordeste,13087.32,9562.2,3525.119999999999,Jan,2024-01-01,12,Produto_12,Acessório,SmartHub,18-25,F,MG,230049.16,71.02088962202687
757,2024-04-20,15,3,App,3,6365.72,5354.85,Sudeste,19097.16,16064.550000000001,3032.6099999999988,Apr,2024-04-01,15,Produto_15,Notebook,DataX,36-45,M,MG,,
758,2024-08-25,15,8,Marketplace,2,1842.02,4896.56,Norte,3684.04,9793.12,-6109.080000000001,Aug,2024-08-01,15,Produto_15,Notebook,DataX,46-60,F,PR,,
759,2024-12-28,6,44,Site,5,1569.1,4312.52,Sul,7845.5,21562.600000000002,-13717.100000000002,Dec,2024-12-01,6,Produto_6,Smartphone,DataX,46-60,M,RJ,,
760,2024-08-26,12,33,App,1,7611.47,1552.88,Sul,7611.47,1552.88,6058.59,Aug,2024-08-01,12,Produto_12,Acessório,SmartHub,36-45,F,BA,,
761,2024-09-30,20,42,App,3,1758.19,5468.48,Sul,5274.57,16405.44,-11130.869999999999,Sep,2024-09-01,20,Produto_20,Notebook,SmartHub,26-35,M,PR,,
762,2024-10-20,18,35,Marketplace,2,2161.26,994.14,Sudeste,4322.52,1988.28,2334.2400000000007,Oct,2024-10-01,18,Produto_18,Notebook,NovaTech,18-25,M,PR,,
763,2024-08-14,14,6,Marketplace,2,7759.97,3790.48,Centro-Oeste,15519.94,7580.96,7938.9800000000005,Aug,2024-08-01,14,Produto_14,Acessório,SmartHub,46-60,F,BA,,
764,2024-01-15,2,39,Site,2,5904.2,250.5,Nordeste,11808.4,501.0,11307.4,Jan,2024-01-01,2,Produto_2,Smartphone,NovaTech,26-35,M,MG,230049.16,71.02088962202687
765,2024-07-10,9,23,App,5,5626.81,3890.82,Sudeste,28134.050000000003,19454.100000000002,8679.95,Jul,2024-07-01,9,Produto_9,Acessório,NovaTech,26-35,F,PE,536793.41,22.771958023851298
766,2024-04-28,5,25,Site,5,6838.12,1720.69,Sul,34190.6,8603.45,25587.149999999998,Apr,2024-04-01,5,Produto_5,Smartphone,NovaTech,18-25,F,MG,,
767,2024-01-28,20,50,App,5,1015.0,2742.09,Sudeste,5075.0,13710.45,-8635.45,Jan,2024-01-01,20,Produto_20,Notebook,SmartHub,46-60,M,SP,230049.16,71.02088962202687
768,2024-07-20,1,43,Site,4,5677.05,2123.97,Sudeste,22708.2,8495.88,14212.320000000002,Jul,2024-07-01,1,Produto_1,Acessório,NovaTech,46-60,F,RJ,536793.41,22.771958023851298
769,2024-02-08,3,19,Site,2,4079.14,1102.72,Sudeste,8158.28,2205.44,5952.84,Feb,2024-02-01,3,Produto_3,Acessório,TechOne,46-60,M,PE,,
770,2024-09-29,6,5,Site,3,6650.29,3762.13,Centro-Oeste,19950.87,11286.39,8664.48,Sep,2024-09-01,6,Produto_6,Smartphone,DataX,36-45,F,MG,,
771,2024-08-18,5,11,App,5,4114.32,5301.3,Norte,20571.6,26506.5,-5934.9000000000015,Aug,2024-08-01,5,Produto_5,Smartphone,NovaTech,36-45,F,RS,,
772,2024-03-26,5,12,Site,5,4999.91,5757.78,Nordeste,24999.55,28788.899999999998,-3789.3499999999985,Mar,2024-03-01,5,Produto_5,Smartphone,NovaTech,18-25,M,PR,541782.03,12.319602036265396
773,2024-05-05,1,10,Marketplace,2,3874.16,1218.69,Centro-Oeste,7748.32,2437.38,5310.94,May,2024-05-01,1,Produto_1,Acessório,NovaTech,18-25,F,SP,,
774,2024-10-26,17,8,App,5,3877.46,4326.85,Centro-Oeste,19387.3,21634.25,-2246.9500000000007,Oct,2024-10-01,17,Produto_17,Notebook,NovaTech,46-60,F,PR,,
775,2024-01-25,19,24,Site,4,6166.96,4012.89,Norte,24667.84,16051.56,8616.28,Jan,2024-01-01,19,Produto_19,Notebook,NovaTech,26-35,M,MG,230049.16,71.02088962202687
776,2024-05-24,14,28,Marketplace,4,5065.67,2112.8,Centro-Oeste,20262.68,8451.2,11811.48,May,2024-05-01,14,Produto_14,Acessório,SmartHub,26-35,F,BA,,
777,2024-01-13,12,41,Site,5,5102.78,193.07,Sudeste,25513.899999999998,965.3499999999999,24548.55,Jan,2024-01-01,12,Produto_12,Acessório,SmartHub,46-60,M,PR,230049.16,71.02088962202687
778,2024-07-30,10,36,App,2,3657.23,4163.56,Sudeste,7314.46,8327.12,-1012.6600000000008,Jul,2024-07-01,10,Produto_10,Acessório,TechOne,46-60,M,PR,536793.41,22.771958023851298
779,2024-01-25,20,37,App,2,4295.77,5677.33,Sul,8591.54,11354.66,-2763.119999999999,Jan,2024-01-01,20,Produto_20,Notebook,SmartHub,36-45,M,PE,230049.16,71.02088962202687
780,2024-03-08,18,21,Site,2,5991.17,3822.15,Centro-Oeste,11982.34,7644.3,4338.04,Mar,2024-03-01,18,Produto_18,Notebook,NovaTech,46-60,F,MG,541782.03,12.319602036265396
781,2024-03-07,11,8,Site,1,6624.93,2656.93,Sul,6624.93,2656.93,3968.0000000000005,Mar,2024-03-01,11,Produto_11,Acessório,TechOne,46-60,F,PR,541782.03,12.319602036265396
782,2024-08-20,2,9,Site,5,5602.84,3188.91,Nordeste,28014.2,15944.55,12069.650000000001,Aug,2024-08-01,2,Produto_2,Smartphone,NovaTech,46-60,F,RJ,,
783,2024-04-18,18,47,Marketplace,2,7400.18,1261.8,Sudeste,14800.36,2523.6,12276.76,Apr,2024-04-01,18,Produto_18,Notebook,NovaTech,26-35,F,MG,,
784,2024-05-25,7,15,App,4,6580.56,4523.22,Nordeste,26322.24,18092.88,8229.36,May,2024-05-01,7,Produto_7,Acessório,DataX,18-25,F,RJ,,
785,2024-04-20,15,48,App,3,4538.72,4498.81,Norte,13616.16,13496.43,119.72999999999956,Apr,2024-04-01,15,Produto_15,Notebook,DataX,26-35,M,PR,,
786,2024-08-15,11,46,App,3,5404.11,941.46,Sudeste,16212.329999999998,2824.38,13387.949999999997,Aug,2024-08-01,11,Produto_11,Acessório,TechOne,26-35,F,BA,,
787,2024-04-20,18,40,Site,2,7417.84,5277.63,Nordeste,14835.68,10555.26,4280.42,Apr,2024-04-01,18,Produto_18,Notebook,NovaTech,18-25,M,SP,,
788,2024-02-03,12,18,App,3,4991.43,1673.6,Norte,14974.29,5020.799999999999,9953.490000000002,Feb,2024-02-01,12,Produto_12,Acessório,SmartHub,26-35,F,PR,,
789,2024-04-20,6,42,Marketplace,3,6615.97,5894.96,Nordeste,19847.91,17684.88,2163.029999999999,Apr,2024-04-01,6,Produto_6,Smartphone,DataX,26-35,M,PR,,
790,2024-09-20,20,20,Site,1,5541.6,2346.79,Norte,5541.6,2346.79,3194.8100000000004,Sep,2024-09-01,20,Produto_20,Notebook,SmartHub,18-25,F,BA,,
791,2024-08-23,13,6,Site,4,4460.3,1133.07,Norte,17841.2,4532.28,13308.920000000002,Aug,2024-08-01,13,Produto_13,Smartphone,SmartHub,46-60,F,BA,,
792,2024-03-23,20,12,Site,4,2010.52,2162.18,Sudeste,8042.08,8648.72,-606.6399999999994,Mar,2024-03-01,20,Produto_20,Notebook,SmartHub,18-25,M,PR,541782.03,12.319602036265396
793,2024-02-11,16,2,App,1,3465.38,2685.87,Sul,3465.38,2685.87,779.5100000000002,Feb,2024-02-01,16,Produto_16,Smartphone,NovaTech,26-35,M,MG,,
794,2024-04-10,18,7,Marketplace,1,7745.17,490.3,Norte,7745.17,490.3,7254.87,Apr,2024-04-01,18,Produto_18,Notebook,NovaTech,36-45,F,RJ,,
795,2024-01-06,10,16,Site,3,5296.35,3503.05,Norte,15889.050000000001,10509.150000000001,5379.9,Jan,2024-01-01,10,Produto_10,Acessório,TechOne,18-25,F,SP,230049.16,71.02088962202687
796,2024-06-28,8,3,App,5,4558.72,3617.98,Sudeste,22793.600000000002,18089.9,4703.700000000001,Jun,2024-06-01,8,Produto_8,Notebook,TechOne,36-45,M,MG,242511.4,53.36185845283974
797,2024-10-08,18,45,Site,3,7470.36,4454.47,Sul,22411.079999999998,13363.41,9047.669999999998,Oct,2024-10-01,18,Produto_18,Notebook,NovaTech,26-35,F,RS,,
798,2024-11-15,1,3,Marketplace,1,4733.44,252.69,Centro-Oeste,4733.44,252.69,4480.75,Nov,2024-11-01,1,Produto_1,Acessório,NovaTech,36-45,M,MG,390819.29,42.07243455152892
799,2024-08-13,8,27,Site,4,4256.05,3284.13,Centro-Oeste,17024.2,13136.52,3887.6800000000003,Aug,2024-08-01,8,Produto_8,Notebook,TechOne,18-25,M,MG,,
800,2024-11-10,6,50,App,3,6098.56,393.21,Sul,18295.68,1179.6299999999999,17116.05,Nov,2024-11-01,6,Produto_6,Smartphone,DataX,46-60,M,SP,390819.29,42.07243455152892
801,2024-12-30,5,43,Marketplace,5,5730.06,4230.77,Nordeste,28650.300000000003,21153.850000000002,7496.450000000001,Dec,2024-12-01,5,Produto_5,Smartphone,NovaTech,46-60,F,RJ,,
802,2024-08-16,15,40,Marketplace,3,1625.96,409.91,Sudeste,4877.88,1229.73,3648.15,Aug,2024-08-01,15,Produto_15,Notebook,DataX,18-25,M,SP,,
803,2024-10-15,15,38,App,2,3823.34,5477.43,Sul,7646.68,10954.86,-3308.1800000000003,Oct,2024-10-01,15,Produto_15,Notebook,DataX,36-45,M,PR,,
804,2024-05-29,2,33,Site,3,3832.87,4236.33,Centro-Oeste,11498.61,12708.99,-1210.3799999999992,May,2024-05-01,2,Produto_2,Smartphone,NovaTech,36-45,F,BA,,
805,2024-10-03,1,28,Site,1,3087.97,3083.75,Norte,3087.97,3083.75,4.2199999999998,Oct,2024-10-01,1,Produto_1,Acessório,NovaTech,26-35,F,BA,,
806,2024-07-16,11,1,Site,4,4186.62,2693.7,Centro-Oeste,16746.48,10774.8,5971.68,Jul,2024-07-01,11,Produto_11,Acessório,TechOne,26-35,F,SP,536793.41,22.771958023851298
807,2024-03-10,10,8,Site,4,3363.55,853.58,Norte,13454.2,3414.32,10039.880000000001,Mar,2024-03-01,10,Produto_10,Acessório,TechOne,46-60,F,PR,541782.03,12.319602036265396
808,2024-04-21,18,37,App,1,1674.83,1802.72,Sudeste,1674.83,1802.72,-127.8900000000001,Apr,2024-04-01,18,Produto_18,Notebook,NovaTech,36-45,M,PE,,
809,2024-01-04,18,32,Site,2,3357.7,5224.24,Norte,6715.4,10448.48,-3733.08,Jan,2024-01-01,18,Produto_18,Notebook,NovaTech,46-60,F,SP,230049.16,71.02088962202687
810,2024-12-15,17,48,Site,1,670.99,5434.36,Sul,670.99,5434.36,-4763.37,Dec,2024-12-01,17,Produto_17,Notebook,NovaTech,26-35,M,PR,,
811,2024-11-26,8,43,App,3,4648.71,84.43,Norte,13946.130000000001,253.29000000000002,13692.84,Nov,2024-11-01,8,Produto_8,Notebook,TechOne,46-60,F,RJ,390819.29,42.07243455152892
812,2024-11-13,15,37,Marketplace,1,6843.87,3597.29,Nordeste,6843.87,3597.29,3246.58,Nov,2024-11-01,15,Produto_15,Notebook,DataX,36-45,M,PE,390819.29,42.07243455152892
813,2024-12-15,8,4,App,1,5829.77,4338.26,Sul,5829.77,4338.26,1491.5100000000002,Dec,2024-12-01,8,Produto_8,Notebook,TechOne,26-35,F,SP,,
814,2024-04-04,17,30,Site,2,2947.11,3742.98,Sudeste,5894.22,7485.96,-1591.7399999999998,Apr,2024-04-01,17,Produto_17,Notebook,NovaTech,46-60,M,PE,,
815,2024-05-31,12,6,Site,3,787.86,563.54,Sul,2363.58,1690.62,672.96,May,2024-05-01,12,Produto_12,Acessório,SmartHub,46-60,F,BA,,
816,2024-11-06,8,46,Marketplace,5,1696.98,1368.93,Nordeste,8484.9,6844.650000000001,1640.249999999999,Nov,2024-11-01,8,Produto_8,Notebook,TechOne,26-35,F,BA,390819.29,42.07243455152892
817,2024-05-16,14,19,Site,5,4409.37,1562.01,Sudeste,22046.85,7810.05,14236.8,May,2024-05-01,14,Produto_14,Acessório,SmartHub,46-60,M,PE,,
818,2024-09-03,4,32,Site,4,1735.75,5003.81,Centro-Oeste,6943.0,20015.24,-13072.240000000002,Sep,2024-09-01,4,Produto_4,Acessório,TechOne,46-60,F,SP,,
819,2024-08-30,1,9,App,1,4397.39,2822.14,Nordeste,4397.39,2822.14,1575.2500000000005,Aug,2024-08-01,1,Produto_1,Acessório,NovaTech,46-60,F,RJ,,
820,2024-01-31,1,12,App,4,1929.63,2962.02,Sudeste,7718.52,11848.08,-4129.5599999999995,Jan,2024-01-01,1,Produto_1,Acessório,NovaTech,18-25,M,PR,230049.16,71.02088962202687
821,2024-02-09,19,11,App,2,6806.5,5614.57,Norte,13613.0,11229.14,2383.8600000000006,Feb,2024-02-01,19,Produto_19,Notebook,NovaTech,36-45,F,RS,,
822,2024-08-16,16,46,Site,5,3238.44,3851.55,Sul,16192.2,19257.75,-3065.5499999999993,Aug,2024-08-01,16,Produto_16,Smartphone,NovaTech,26-35,F,BA,,
823,2024-02-05,14,16,Site,1,2039.85,5400.11,Sudeste,2039.85,5400.11,-3360.2599999999998,Feb,2024-02-01,14,Produto_14,Acessório,SmartHub,18-25,F,SP,,
824,2024-08-10,16,1,Marketplace,2,6517.38,2782.53,Sul,13034.76,5565.06,7469.7,Aug,2024-08-01,16,Produto_16,Smartphone,NovaTech,26-35,F,SP,,
825,2024-01-06,5,45,Site,2,2808.43,964.66,Norte,5616.86,1929.32,3687.54,Jan,2024-01-01,5,Produto_5,Smartphone,NovaTech,26-35,F,RS,230049.16,71.02088962202687
826,2024-11-17,9,21,App,1,980.75,5585.22,Sudeste,980.75,5585.22,-4604.47,Nov,2024-11-01,9,Produto_9,Acessório,NovaTech,46-60,F,MG,390819.29,42.07243455152892
827,2024-08-07,2,30,Marketplace,2,4606.23,2795.53,Centro-Oeste,9212.46,5591.06,3621.3999999999987,Aug,2024-08-01,2,Produto_2,Smartphone,NovaTech,46-60,M,PE,,
828,2024-03-15,18,13,App,1,4694.36,1155.26,Nordeste,4694.36,1155.26,3539.0999999999995,Mar,2024-03-01,18,Produto_18,Notebook,NovaTech,36-45,F,SP,541782.03,12.319602036265396
829,2024-01-04,6,34,Site,1,5746.1,1870.18,Sudeste,5746.1,1870.18,3875.92,Jan,2024-01-01,6,Produto_6,Smartphone,DataX,46-60,M,RJ,230049.16,71.02088962202687
830,2024-11-30,9,4,Site,3,1997.73,380.75,Norte,5993.1900000000005,1142.25,4850.9400000000005,Nov,2024-11-01,9,Produto_9,Acessório,NovaTech,26-35,F,SP,390819.29,42.07243455152892
831,2024-05-13,1,28,App,4,3605.79,2852.34,Sudeste,14423.16,11409.36,3013.7999999999993,May,2024-05-01,1,Produto_1,Acessório,NovaTech,26-35,F,BA,,
832,2024-04-27,9,38,Marketplace,2,2330.71,5130.52,Sul,4661.42,10261.04,-5599.620000000001,Apr,2024-04-01,9,Produto_9,Acessório,NovaTech,36-45,M,PR,,
833,2024-04-03,16,31,Marketplace,2,739.53,5606.8,Sudeste,1479.06,11213.6,-9734.54,Apr,2024-04-01,16,Produto_16,Smartphone,NovaTech,36-45,F,MG,,
834,2024-03-02,13,27,Site,3,7025.25,5601.01,Centro-Oeste,21075.75,16803.03,4272.720000000001,Mar,2024-03-01,13,Produto_13,Smartphone,SmartHub,18-25,M,MG,541782.03,12.319602036265396
835,2024-07-12,9,5,Site,3,5858.07,821.36,Sudeste,17574.21,2464.08,15110.13,Jul,2024-07-01,9,Produto_9,Acessório,NovaTech,36-45,F,MG,536793.41,22.771958023851298
836,2024-11-30,13,25,Marketplace,3,2481.56,2341.76,Nordeste,7444.68,7025.280000000001,419.39999999999964,Nov,2024-11-01,13,Produto_13,Smartphone,SmartHub,18-25,F,MG,390819.29,42.07243455152892
837,2024-07-21,9,3,Marketplace,5,4835.05,247.11,Sudeste,24175.25,1235.5500000000002,22939.7,Jul,2024-07-01,9,Produto_9,Acessório,NovaTech,36-45,M,MG,536793.41,22.771958023851298
838,2024-01-26,11,33,Marketplace,5,1689.98,5142.58,Sul,8449.9,25712.9,-17263.0,Jan,2024-01-01,11,Produto_11,Acessório,TechOne,36-45,F,BA,230049.16,71.02088962202687
839,2024-06-21,4,4,Site,5,7132.87,2203.83,Sudeste,35664.35,11019.15,24645.199999999997,Jun,2024-06-01,4,Produto_4,Acessório,TechOne,26-35,F,SP,242511.4,53.36185845283974
840,2024-10-26,2,25,App,1,1007.76,3816.21,Centro-Oeste,1007.76,3816.21,-2808.45,Oct,2024-10-01,2,Produto_2,Smartphone,NovaTech,18-25,F,MG,,
841,2024-05-12,6,20,Marketplace,2,130.31,4312.2,Norte,260.62,8624.4,-8363.779999999999,May,2024-05-01,6,Produto_6,Smartphone,DataX,18-25,F,BA,,
842,2024-11-21,14,34,App,4,4065.86,2624.68,Sudeste,16263.44,10498.72,5764.720000000001,Nov,2024-11-01,14,Produto_14,Acessório,SmartHub,46-60,M,RJ,390819.29,42.07243455152892
843,2024-04-27,4,26,App,1,4706.71,1894.14,Sudeste,4706.71,1894.14,2812.5699999999997,Apr,2024-04-01,4,Produto_4,Acessório,TechOne,26-35,M,SP,,
844,2024-11-19,6,5,Site,2,4673.83,5776.3,Nordeste,9347.66,11552.6,-2204.9400000000005,Nov,2024-11-01,6,Produto_6,Smartphone,DataX,36-45,F,MG,390819.29,42.07243455152892
845,2024-10-01,19,35,App,2,530.64,5789.77,Centro-Oeste,1061.28,11579.54,-10518.26,Oct,2024-10-01,19,Produto_19,Notebook,NovaTech,18-25,M,PR,,
846,2024-07-30,6,28,Site,3,2580.95,1793.46,Norte,7742.849999999999,5380.38,2362.4699999999993,Jul,2024-07-01,6,Produto_6,Smartphone,DataX,26-35,F,BA,536793.41,22.771958023851298
847,2024-08-12,2,29,App,3,4043.67,2919.38,Sul,12131.01,8758.14,3372.870000000001,Aug,2024-08-01,2,Produto_2,Smartphone,NovaTech,46-60,F,PR,,
848,2024-01-20,18,9,Marketplace,1,1810.98,5839.24,Sudeste,1810.98,5839.24,-4028.2599999999998,Jan,2024-01-01,18,Produto_18,Notebook,NovaTech,46-60,F,RJ,230049.16,71.02088962202687
849,2024-04-22,13,38,Site,3,6993.74,108.82,Norte,20981.22,326.46,20654.760000000002,Apr,2024-04-01,13,Produto_13,Smartphone,SmartHub,36-45,M,PR,,
850,2024-05-19,9,50,Marketplace,2,788.16,2523.06,Sul,1576.32,5046.12,-3469.8,May,2024-05-01,9,Produto_9,Acessório,NovaTech,46-60,M,SP,,
851,2024-02-16,19,6,Site,3,3950.34,674.71,Centro-Oeste,11851.02,2024.13,9826.89,Feb,2024-02-01,19,Produto_19,Notebook,NovaTech,46-60,F,BA,,
852,2024-01-01,13,19,App,5,5562.19,3094.22,Centro-Oeste,27810.949999999997,15471.099999999999,12339.849999999999,Jan,2024-01-01,13,Produto_13,Smartphone,SmartHub,46-60,M,PE,230049.16,71.02088962202687
853,2024-03-30,11,44,Marketplace,3,2167.83,226.05,Norte,6503.49,678.1500000000001,5825.34,Mar,2024-03-01,11,Produto_11,Acessório,TechOne,46-60,M,RJ,541782.03,12.319602036265396
854,2024-05-21,1,11,Site,2,5031.5,2488.84,Sul,10063.0,4977.68,5085.32,May,2024-05-01,1,Produto_1,Acessório,NovaTech,36-45,F,RS,,
